codigo_ibge,microrregiao,atividade,producao_estimada_r_milhao,diretas_gg_co2,insumos_gg_co2,totais_gg_co2
42005,Concórdia,1300,13.757434891835565,1.0416343560961214,0.9576236097787993,1.9992579658749208
42005,Concórdia,1400,38.35718448011052,2.520614980121548,2.1792786734869716,4.69989365360852
42005,Concórdia,1500,13.875425706286805,0.7730594322074078,1.0555163146301954,1.8285757468376032
42005,Concórdia,1600,16.077327321613218,0.964639639296793,1.32133223334925,2.285971872646043
42005,Concórdia,1700,37.083658142687526,1.6422762891761622,2.844070404726777,4.486346693902939
42005,Concórdia,1800,20.682021837934634,3.6932181853454704,1.2209414996011123,4.914159684946583
42005,Concórdia,1991,110.2962789728313,2.6786239179116174,7.680191002132771,10.358814920044388
42005,Concórdia,1992,235.8657335800119,9.09767829522903,19.17418763559255,28.27186593082158
42005,Concórdia,2091,67.88798809209635,3.9762964453942153,4.642121338111114,8.618417783505329
42005,Concórdia,2092,48.58988623154753,2.1518378188256766,3.424640786294606,5.576478605120283
42005,Concórdia,2093,43.26759202495437,3.5850290534962195,3.7830923151891254,7.368121368685345
42005,Concórdia,2100,31.742850027535887,2.6301218594244027,1.8604713496828342,4.490593209107237
42005,Concórdia,2200,46.471761915297805,2.9874704088405735,3.3016970235727237,6.289167432413297
42005,Concórdia,2300,36.46147320025457,2.0314249354427543,3.0172976266422755,5.04872256208503
42005,Concórdia,2491,24.003651974727937,0.9601460789891175,2.2771141815176628,3.23726026050678
42005,Concórdia,2492,9.37800735600165,0.4153117543372159,0.9489370426096323,1.3642487969468482
42005,Concórdia,2500,49.88656983213267,2.4943284916066335,3.1850057830983842,5.679334274705018
42005,Concórdia,2600,16.518157434799857,1.8877894211199835,0.8402397472885639,2.7280291684085474
42005,Concórdia,2700,10.016584114898183,0.7011608880428729,0.7013039286437789,1.4024648166866518
42005,Concórdia,2800,36.714235636474285,2.045507414032139,2.0632643656973926,4.108771779729532
42005,Concórdia,2991,2.4964229921713277,0.024964229921713276,0.18416819775633028,0.20913242767804355
42005,Concórdia,2992,11.565749703930027,0.46262998815720113,0.827299314717244,1.2899293028744452
42005,Concórdia,3000,8.352557767172167,0.46535678988530643,0.4943189494376998,0.9596757393230062
42005,Concórdia,3180,50.69954133650283,3.766251642140211,2.7193349262922464,6.485586568432457
42005,Concórdia,3300,61.961078558553545,2.7439906218787997,2.935747407907892,5.679738029786692
42005,Concórdia,3500,292.36445096249054,63.48485220899794,42.94644057841138,106.43129278740932
42005,Concórdia,3680,84.76256558389771,69.86857191701283,5.102553693004097,74.97112561001693
42005,Concórdia,4180,800.6954700255051,49.185578872995315,40.72238466290977,89.90796353590508
42005,Concórdia,4580,566.3016504269573,13.753040081797533,24.26576065707673,38.01880073887426
42005,Concórdia,4900,149.80907626322758,2.3541426269935766,6.995053222139825,9.349195849133402
42005,Concórdia,5000,0.19321973027686026,0.029258987727638838,0.009610581409033057,0.038869569136671896
42005,Concórdia,5100,0.30661932977474143,0.022777435926123652,0.018236709796896584,0.041014145723020236
42005,Concórdia,5280,7.704576133871205,0.275163433352543,0.42425915380891766,0.6994225871614607
42005,Concórdia,5500,5.085827105303593,1.5402790661776595,0.3931101286913039,1.9333891948689634
42005,Concórdia,5600,100.10425600300464,3.4321459201030162,10.264352112293194,13.69649803239621
42005,Concórdia,5800,6.353173173930831,1.8242682970858526,0.4115417786806128,2.2358100757664654
42005,Concórdia,5980,7.18648617822949,2.0327489475563416,0.7185729482260754,2.751321895782417
42005,Concórdia,6100,67.15786705558828,4.796990503970591,5.052568360638803,9.849558864609394
42005,Concórdia,6280,13.584473374774763,1.2614153848005136,0.45976691952547566,1.7211823043259893
42005,Concórdia,6480,168.08922763812865,4.80254936108939,6.52138158664139,11.32393094773078
42005,Concórdia,6800,224.64447038182573,7.702096127376882,1.5762541338128822,9.278350261189765
42005,Concórdia,6980,43.29113231876135,2.968534787572207,1.6010636167711207,4.569598404343328
42005,Concórdia,7180,15.924553189957994,2.820920850792559,0.6088514339852775,3.4297722847778367
42005,Concórdia,7380,37.56291530516392,4.722195066934893,6.489542185606335,11.211737252541228
42005,Concórdia,7700,18.54842395701826,5.087567713925009,0.6373934503730982,5.724961164298107
42005,Concórdia,7880,88.08394409460281,5.662539263224467,4.191409923786873,9.85394918701134
42005,Concórdia,8000,17.495441527431158,5.798489191948613,0.2917603007513252,6.090249492699938
42005,Concórdia,8400,393.46923963778414,13.490373930438315,17.278671494089004,30.769045424527317
42005,Concórdia,8591,199.87375609733138,3.9974751219466276,5.372911304449393,9.37038642639602
42005,Concórdia,8592,32.55456641110965,1.2556761329999435,1.3774762642526388,2.6331523972525823
42005,Concórdia,8691,106.47862711762376,2.1295725423524754,4.933073548813446,7.062646091165921
42005,Concórdia,8692,68.95773057133394,1.9702208734666842,2.650594555575818,4.620815429042502
42005,Concórdia,9080,10.0709187194543,3.0500496693204444,0.6130632978129911,3.6631129671334355
42005,Concórdia,9480,79.42229780027897,5.5595608460195285,5.3657964330147285,10.925357279034257
42005,Concórdia,9700,30.73682247291845,5.181350074006253,0.0,5.181350074006253
42006,Canoinhas,0191,1006.7229176855567,34.51621432064766,45.74382937791526,80.26004369856292
42006,Canoinhas,0192,133.3754690514126,5.906627915133987,7.745497236049889,13.652125151183876
42006,Canoinhas,0280,362.4189624872724,64.71767187272721,11.015936662739065,75.73360853546627
42006,Canoinhas,0580,5.9772343315791145,0.4525620279624187,0.33506642054339925,0.7876284485058179
42006,Canoinhas,0680,24.18664028189806,0.2418664028189806,1.1910022815170673,1.4328686843360479
42006,Canoinhas,0791,64.96010634318708,1.2992021268637415,3.3666463836832006,4.665848510546942
42006,Canoinhas,0792,26.10179499939367,2.945774007074429,1.8197526623070424,4.7655266693814715
42006,Canoinhas,1091,72.40656355584825,8.481911730827939,7.266142326556825,15.748054057384763
42006,Canoinhas,1092,45.89204484149148,23.470502933219926,3.6608017567944344,27.13130469001436
42006,Canoinhas,1093,215.8502316276957,24.05188295280038,19.441489896853856,43.493372849654236
42006,Canoinhas,1100,43.534415968235564,17.1028062732354,6.362155349584356,23.464961622819757
42006,Canoinhas,1200,92.22188353873435,5.138076368586628,6.286463545217467,11.424539913804095
42006,Canoinhas,1300,10.506105323583226,0.7954622602141587,0.7313059871834632,1.5267682473976218
42006,Canoinhas,1400,29.29213354324553,1.924911632841849,1.664244203451072,3.589155836292921
42006,Canoinhas,1500,10.596211068846522,0.590360330978592,0.8060634601909907,1.3964237911695827
42006,Canoinhas,1600,171.8882434747803,10.313294608486817,14.126817977493385,24.440112585980202
42006,Canoinhas,1700,1132.7833169308133,50.16611832122173,86.87696058071994,137.04307890194167
42006,Canoinhas,1800,15.794187029948455,2.820390541062224,0.9323932905803098,3.752783831642534
42006,Canoinhas,1991,84.22967891896558,2.04557791660345,5.86511193460406,7.9106898512075094
42006,Canoinhas,1992,24.01639800538135,0.9263467802075664,1.9523604158042762,2.8787071960118427
42006,Canoinhas,2091,51.84384725127822,3.0365681961462956,3.5450369990114723,6.581605195157768
42006,Canoinhas,2092,37.1065148716436,1.6432885157442163,2.6152867216258713,4.258575237370088
42006,Canoinhas,2093,33.04205198759618,2.737770021829398,2.889024489281976,5.626794511111374
42006,Canoinhas,2100,24.24098156974835,2.0085384729220066,1.4207814250952242,3.429319898017231
42006,Canoinhas,2200,35.488972260690105,2.281433931044364,2.521398570950322,4.802832501994686
42006,Canoinhas,2300,185.62960353518412,10.34222076838883,15.36141337748654,25.70363414587537
42006,Canoinhas,2491,18.33080787078912,0.7332323148315648,1.7389579971079625,2.4721903119395274
42006,Canoinhas,2492,7.161679032619856,0.3171600714445936,0.7246723385202367,1.0418324099648304
42006,Canoinhas,2500,38.096749939897144,1.904837496994857,2.4322852680416127,4.33712276503647
42006,Canoinhas,2600,12.614379288433044,1.4416433472494905,0.6416637513809662,2.0833070986304567
42006,Canoinhas,2700,7.649339322412749,0.5354537525688925,0.535562988020885,1.0710167405897775
42006,Canoinhas,2800,28.037466977260536,1.5620874458759442,1.5756478520045345,3.1377352978804787
42006,Canoinhas,2991,1.906436998915527,0.01906436998915527,0.14064325930633936,0.15970762929549462
42006,Canoinhas,2992,8.832386668811482,0.3532954667524593,0.6317815641421449,0.9850770308946042
42006,Canoinhas,3000,6.378576552472106,0.3553778364948745,0.3774952952397778,0.7328731317346523
42006,Canoinhas,3180,258.11726547694707,19.174425435430354,13.844450592399117,33.01887602782947
42006,Canoinhas,3300,47.31765931782093,2.095496341217784,2.2419347584353013,4.337431099653085
42006,Canoinhas,3500,223.26921688769,48.48131566704126,32.79679907898861,81.27811474602987
42006,Canoinhas,3680,64.73041293839212,53.35635466493179,3.8966542047568495,57.25300886968864
42006,Canoinhas,4180,611.4650737105213,37.561425956503456,31.09835995298083,68.65978590948428
42006,Canoinhas,4580,661.1758034193518,16.057126654469972,28.331073705909656,44.38820036037963
42006,Canoinhas,4900,174.90702399184713,2.7485389484433123,8.16695471507541,10.91549366351872
42006,Canoinhas,5000,0.22559039039698378,0.034160830545828975,0.011220669902080933,0.04538150044790991
42006,Canoinhas,5100,0.35798815270072437,0.02659340562919667,0.0212919585217488,0.04788536415094547
42006,Canoinhas,5280,8.995346051838677,0.32126235899423844,0.49533651661819805,0.8165988756124365
42006,Canoinhas,5500,5.937870426239801,1.798326471946911,0.4589690052532911,2.257295477200202
42006,Canoinhas,5600,116.8750114688566,4.007143250360798,11.983968701676801,15.991111952037599
42006,Canoinhas,5800,7.417538646353968,2.1298932398816395,0.4804885628615687,2.610381802743208
42006,Canoinhas,5980,8.390458987839049,2.3733012565601883,0.8389575520406636,3.212258808600852
42006,Canoinhas,6100,78.40901871455134,5.600644193896524,5.899039747911595,11.499683941808119
42006,Canoinhas,6280,15.860319479598582,1.472743951677011,0.536793000998159,2.00953695267517
42006,Canoinhas,6480,196.24970198477754,5.607134342422215,7.613927500830991,13.221061843253207
42006,Canoinhas,6800,262.27980807832034,8.99245056268527,1.8403285466872017,10.832779109372472
42006,Canoinhas,6980,50.543820895119154,3.465862004236742,1.8692944340635949,5.335156438300337
42006,Canoinhas,7180,18.59243963270547,3.2935178777935405,0.7108540752525379,4.004371953046078
42006,Canoinhas,7380,43.85593912173876,5.5133180610185875,7.576753952874929,13.090072013893517
42006,Canoinhas,7700,21.6558950564565,5.93990264405664,0.744177818176821,6.684080462233461
42006,Canoinhas,7880,102.84090194896241,6.6112008395761555,4.893608948040797,11.504809787616953
42006,Canoinhas,8000,20.42650343567663,6.769926852967112,0.34063974757921134,7.110566600546323
42006,Canoinhas,8400,604.1062347113675,20.7122137615326,26.528511318236195,47.240725079768794
42006,Canoinhas,8591,306.87273628996064,6.137454725799214,8.249207029644953,14.386661755444166
42006,Canoinhas,8592,38.00852705551193,1.4660431864268888,1.6082488458609865,3.0742920322878753
42006,Canoinhas,8691,163.4801301481114,3.269602602962228,7.573909690809183,10.843512293771411
42006,Canoinhas,8692,80.51041856950691,2.3002976734144838,3.094656325830086,5.39495399924457
42006,Canoinhas,9080,11.758128853210946,3.5610333098296008,0.7157715648061731,4.276804874635774
42006,Canoinhas,9480,92.72814500526268,6.490970150368388,6.264743824971068,12.755713975339456
42006,Canoinhas,9700,35.88625121923616,6.04939663409981,0.0,6.04939663409981
42007,São Bento do Sul,0191,137.37210752684578,4.709900829491856,6.241962050927905,10.95186288041976
42007,São Bento do Sul,0192,18.199714096204698,0.8059873385462081,1.05690976182969,1.862897100375898
42007,São Bento do Sul,0280,29.67226978344395,5.29861960418642,0.9019060215029562,6.200525625689377
42007,São Bento do Sul,0580,6.156497900560635,0.4661348410424481,0.3451154162930112,0.8112502573354593
42007,São Bento do Sul,0680,24.912023162689323,0.24912023162689326,1.2267216975222082,1.4758419291491014
42007,São Bento do Sul,0791,66.90832852396653,1.3381665704793306,3.467615663580638,4.8057822340599685
42007,São Bento do Sul,0792,20.680473378753486,2.333939138459322,1.4417915124086593,3.7757306508679815
